POS_X,POS_Y,VEL_X,VEL_Y,SENSOR_X,SENSOR_Y,NEAR_BANK,TS
805.5944016908004,356.6832145727697,-2316,-2749,803.7564021985819,364.0587533127254,False,0.06666666666666667
651.395450009447,173.61176866658636,-2312,-2746,649.5509548929158,182.347758163668,False,0.06666666666666667
497.4031449559398,-9.21433771855007,-2309,2742,516.8610514035769,-10.691687480913924,True,0.06666666666666667
343.6174865302788,173.3664291455394,-2306,2738,342.5152029915738,154.83920975275296,False,0.06666666666666667
190.038474732464,355.70185648858194,-2303,2735,178.17421516189953,361.76692334092684,False,0.06666666666666667
36.66610956249542,537.7919443105775,2300,2731,28.1803692177605,521.0503811326449,True,0.06666666666666667
189.8318281046178,719.6366926115261,2297,2727,180.32553976650476,708.890141211933,False,0.06666666666666667
342.79090001889404,901.2361013914278,2294,2723,353.09745296228664,902.9260306163197,False,0.06666666666666667
495.543325305324,1082.5901706502825,2291,-2720,490.3945184290634,1084.129494993303,True,0.06666666666666667
648.0891039639077,901.4814409124747,2288,-2716,640.1520263158452,910.328960002202,False,0.06666666666666667
800.4282359946453,720.6180506957138,2285,-2712,805.79584876771,722.6041842580582,False,0.06666666666666667
952.5607213975367,539.9999999999999,2281,-2709,959.904986123768,522.4191476759399,False,0.06666666666666667
1104.486560172582,359.6272888253329,2278,-2705,1106.1729144051278,366.2144811372805,False,0.06666666666666667
1256.205752319781,179.49991717171287,2275,-2701,1254.8228304879017,177.23427718206344,False,0.06666666666666667
1407.7182978391336,-0.38211496086023544,2272,2698,1395.661869370833,9.88739898149917,True,0.06666666666666667
1559.0241967306401,179.25457765066594,2269,2694,1566.5033475247635,175.6965416002838,False,0.06666666666666667
1710.1234489943004,358.6459307411452,2266,2690,1709.254973191736,380.71640912332987,False,0.06666666666666667
1861.0160546301145,537.7919443105775,2263,2687,1846.5442986680448,531.5276917794391,False,0.06666666666666667
2011.7020136380822,716.6926183589628,2260,2683,2022.3663823872303,724.4896373013217,False,0.06666666666666667
2162.181326018204,895.3479528863012,-2257,2679,2170.9901133016665,898.736162761717,True,0.06666666666666667
2011.9086602659286,1073.7579478925927,-2254,2676,2003.3033101488966,1079.7477790263497,True,0.06666666666666667
1861.8426411414994,1251.9226033778373,-2250,-2672,1870.3647529787904,1252.5999122052851,True,0.06666666666666667
1711.9832686449163,1074.0032874136396,-2247,-2668,1719.7345677853048,1074.1195282091217,True,0.06666666666666667
1562.3305427761795,896.3293109704889,-2244,-2665,1564.2235581045618,893.1907310287808,False,0.06666666666666667
1412.884463535289,718.9006740483852,-2241,-2661,1411.607313285573,705.9493085161616,False,0.06666666666666667
1263.6450309222446,541.7173766473284,-2238,-2657,1256.693928256462,540.8112731663438,False,0.06666666666666667
1114.6122449370464,364.7794187673185,-2235,-2654,1122.9042308502446,368.99078472172147,False,0.06666666666666667
965.7861055796944,188.08680040835554,-2232,-2650,955.3137068871448,195.0353070698573,False,0.06666666666666667
817.1666128501887,11.639521570439598,-2229,2646,820.3583388456613,21.669415503998344,True,0.06666666666666667
668.7537667485292,187.84146088730864,-2226,2643,672.2057921474862,187.2993904524763,False,0.06666666666666667
520.5475672747159,363.79806068313076,-2223,2639,523.564278072137,369.2971131111231,False,0.06666666666666667
372.54801442874884,539.509320957906,-2219,2635,367.48989739399275,524.834297426214,False,0.06666666666666667
224.75510821062804,714.9752417116342,-2216,2631,234.88785248630793,730.2922137804678,False,0.06666666666666667
77.16884862035343,890.1958229443155,2213,2628,89.88076096129818,888.9055119671763,True,0.06666666666666667
224.54846158278184,1065.17106465595,2210,2624,224.13565146863488,1055.253576373011,True,0.06666666666666667
371.72142791736405,1239.9009668465374,2207,-2620,381.27900635859834,1234.5346053816256,True,0.06666666666666667
518.6877476241001,1065.4164041769968,2204,-2617,522.9142978107477,1088.2691214187382,True,0.06666666666666667
665.4474207029898,891.1771810285032,2201,-2613,676.95023795111,875.517006356771,False,0.06666666666666667
812.0004471540334,717.1832974010567,2198,-2609,808.0082419706888,714.7490432720094,False,0.06666666666666667
958.3468269772308,543.4347532946571,2195,-2606,945.9702712465179,530.1695147540112,False,0.06666666666666667
1104.486560172582,369.93154870930437,2192,-2602,1095.6401492598497,369.6352384100583,False,0.06666666666666667
1250.4196467400868,196.6736836449986,2188,-2598,1231.2069438207495,202.97105011685267,False,0.06666666666666667
1396.1460866797456,23.661158101739744,2185,2595,1400.9528846974642,8.205106973021158,True,0.06666666666666667
1541.665879991558,196.42834412395163,2182,2591,1523.8829207537892,189.58245533845906,False,0.06666666666666667
1686.9790266755244,368.9501906251166,2179,2587,1710.345497108067,366.86422490367465,False,0.06666666666666667
1832.0855267316444,541.2266976052347,2176,2584,1842.7533165932919,532.238065161073,False,0.06666666666666667
1976.9853801599183,713.2578650643057,2173,2580,1990.7915153233812,703.735485254268,False,0.06666666666666667
2121.678586960346,885.0436930023299,-2170,2576,2121.2898770090655,891.5304049546434,True,0.06666666666666667
1977.1920267877645,1056.584181419307,-2167,2573,1988.3801523778561,1068.1279197257113,True,0.06666666666666667
1832.9121132430291,1227.8793303152372,-2164,-2569,1824.6675263735576,1224.0183407156896,True,0.06666666666666667
1688.8388463261401,1056.8295209403539,-2161,-2565,1684.1761618019887,1059.38334571223,True,0.06666666666666667
1544.9722260370972,886.0250510865175,-2157,-2562,1561.5540742896465,893.1852068117412,False,0.06666666666666667
1401.3122523759007,715.465920753728,-2154,-2558,1404.562372058168,721.5237050256318,False,0.06666666666666667
1257.8589253425503,545.1521299419855,-2151,-2554,1248.6869388111236,538.6807945799181,False,0.06666666666666667
1114.6122449370462,375.08367865129,-2148,-2551,1113.1576012871242,380.36261481530414,False,0.06666666666666667
971.5722111593882,205.26056688164132,-2145,-2547,950.3456874229325,210.2813630386556,False,0.06666666666666667
828.7388240095764,35.682794633039606,-2142,2543,827.629289825808,47.60189091662654,True,0.06666666666666667
686.1120834876109,205.01522736059437,-2139,2539,691.3349281347806,201.91294399060078,False,0.06666666666666667
543.6919895934916,374.1023205671022,-2136,2536,550.5905883029735,366.2737509428387,False,0.06666666666666667
401.4785423272185,542.944074252563,-2133,2532,397.4119975889359,547.3625076125049,False,0.06666666666666667
259.47174168879167,711.540488416977,-2130,2528,243.34308635100336,700.2897454858207,False,0.06666666666666667
117.67158767821104,879.8915630603441,2127,2525,123.09861783590064,886.9093767937927,True,0.06666666666666667
259.2650950609455,1047.997298182664,2123,2521,257.0104326940962,1052.010179611273,False,0.06666666666666667
400.65195581583373,1215.857693783937,2120,-2517,401.91285627737346,1224.8995488943983,True,0.06666666666666667
541.8321699428757,1048.242637703711,2117,-2514,529.7788340225657,1044.7358677803054,False,0.06666666666666667
682.8057374420715,880.8729211445316,2114,-2510,693.1545027168146,885.3864516007577,False,0.06666666666666667
823.5726583134211,713.7485441063993,2111,-2506,828.5370341450864,714.9998444481705,False,0.06666666666666667
964.1329325569245,546.8695065893139,2108,-2503,954.4422508922315,536.4522796078011,False,0.06666666666666667
1104.4865601725817,380.23580859327546,2105,-2499,1099.256503047685,378.40382962518026,False,0.06666666666666667
1244.6335411603927,213.84745011828397,2102,-2495,1231.4159455843298,205.85989832805768,False,0.06666666666666667
1384.5738755203574,47.70443116433941,2099,2492,1402.6099424098174,41.07301035248813,True,0.06666666666666667
