POS_X,POS_Y,VEL_X,VEL_Y,SENSOR_X,SENSOR_Y,NEAR_BANK,TS
915.3697168060156,487.01306081244144,-446,-529,916.8704727495717,488.95912801595773,False,0.1
871.2043885246852,434.5781355472385,-441,-524,873.3155722291065,434.24665983451183,False,0.1
827.5040151560088,382.69522420439114,-437,-518,827.2009999620744,383.4140761897607,False,0.1
784.2685966999863,331.3643267838994,-432,-513,783.2659589137687,331.6372551443051,False,0.1
741.4981331566179,280.5854432857633,-427,-507,743.3185916346321,282.15437914773975,False,0.1
699.1926245259034,230.3585737099828,-423,-502,700.1700033319673,229.04499014571317,False,0.1
657.3520708078429,180.68371805655795,-418,-496,655.8001697615576,179.14960686788834,False,0.1
615.9764720024364,131.56087632548872,-413,-491,616.1897648185421,131.5913009732165,True,0.1
575.0658281096839,82.9900485167751,-409,485,573.6201921538325,84.63552376122776,True,0.1
534.6201391295854,131.0088624031331,-404,480,533.6366746107151,133.29093158780591,True,0.1
494.63940506214084,178.47566236713547,-399,474,492.8438414220544,181.40857311766743,False,0.1
455.1236259073503,225.39044840878222,-395,469,452.2980413650461,227.01588242739194,False,0.1
416.0728016652138,271.75322052807337,-390,463,417.9256069466136,275.12303861507365,False,0.1
377.48693233573124,317.5639787250089,-385,458,377.79391408383003,314.70712847561333,False,0.1
339.3660179189027,362.8227229995888,-381,452,340.25215522472945,363.9945176764013,False,0.1
301.7100584147281,407.52945335181306,-376,447,300.11400308749927,409.512443713166,False,0.1
264.5190538232075,451.6841697816817,-371,441,265.0169807073304,453.8293418419984,False,0.1
227.7930041443409,495.2868722891947,-367,436,228.23823453404975,494.46475798398353,False,0.1
191.53190937812826,538.3375608743521,-362,430,185.95824484142514,537.0337429392023,False,0.1
155.73576952456963,580.8362355371539,-357,424,154.238172288876,579.4685157268826,False,0.1
120.40458458366498,622.7828962776001,353,419,117.18177193826482,623.1123819122549,True,0.1
155.27081461191565,664.1775430956907,348,413,154.09826833832736,661.5550689350696,False,0.1
189.67208972751234,705.0201759914256,344,408,189.65593943359275,704.3828526140892,False,0.1
223.60840993045503,745.3107949648049,339,402,225.54929423708668,745.8247122997179,False,0.1
257.0797752207437,785.0494000158286,334,397,256.90110406650405,784.7793932766438,False,0.1
290.08618559837845,824.2359911444967,330,391,290.7630902241225,824.072975833118,False,0.1
322.6276410633592,862.8705683508091,325,386,326.1477709108966,862.8890821756571,False,0.1
354.7041416156859,900.9531316347659,320,380,353.5595824100957,900.0064202521505,False,0.1
386.3156872553586,938.4836809963671,316,375,390.69913161337007,940.8317908996357,True,0.1
417.4622779823774,975.4622164356126,311,-369,414.10155047706985,975.9187212399844,True,0.1
448.14391379674214,939.0356949187227,306,-364,447.7542573834499,937.1955281520312,True,0.1
478.3605946984529,903.1611873241884,302,-358,476.21627727846675,901.4633686895161,False,0.1
508.11232068750974,867.8386936520097,297,-353,510.5324849689563,867.72765787954,False,0.1
537.3990917639126,833.0682139021867,292,-347,538.9638640781229,833.271749994834,False,0.1
566.2209079276614,798.8497480747192,288,-342,563.5135189733353,797.3550550279808,False,0.1
594.5777691787563,765.1832961696073,283,-336,595.3522366139564,765.6340858342973,False,0.1
622.4696755171972,732.068858186851,278,-331,624.7545302077554,730.7331925417077,False,0.1
649.8966269429841,699.5064341264504,274,-325,650.0175021771701,699.1944362502466,False,0.1
676.8586234561169,667.4960239884053,269,-320,677.129722102538,666.2836983350276,False,0.1
703.3556650565957,636.037627772716,264,-314,704.3406832100345,635.5680738978147,False,0.1
729.3877517444206,605.1312454793822,260,-309,726.8180514960455,604.4672670311846,False,0.1
754.9548835195915,574.776877108404,255,-303,752.8763863892364,576.0522818112569,False,0.1
780.0570603821084,544.9745226597815,251,-298,776.9846146699988,543.9057450033615,False,0.1
804.6942823319713,515.7241821335147,246,-292,804.2849267764957,515.7129428574589,False,0.1
828.8665493691802,487.0258555296034,241,-286,829.4238416282519,488.1732235312464,False,0.1
852.5738614937352,458.8795428480478,237,-281,855.6079777008723,456.8720292946504,False,0.1
875.8162187056362,431.2852440888477,232,-275,874.5130846571532,429.0827254685888,False,0.1
898.5936210048832,404.2429592520033,227,-270,900.4936306905668,401.5676609964512,False,0.1
920.9060683914762,377.7526883375145,223,-264,923.9038365156558,381.36596528697794,False,0.1
942.7535608654152,351.8144313453813,218,-259,945.4385581655752,351.6349496115772,False,0.1
964.1360984267003,326.42818827560376,213,-253,965.8593599317799,325.6946386190583,False,0.1
985.0536810753314,301.59395912818184,209,-248,989.2105297832888,303.8861261412615,False,0.1
1005.5063088113084,277.31174390311554,204,-242,1005.581789873633,274.58842205544727,False,0.1
1025.4939816346314,253.58154260040484,199,-237,1025.281335353967,253.4279921255047,False,0.1
1045.0166995453005,230.40335522004978,195,-231,1045.9169316622394,229.84962791386312,False,0.1
1064.0744625433156,207.7771817620503,190,-226,1065.7226285127938,208.96588030652114,False,0.1
1082.6672706286768,185.70302222640646,185,-220,1082.9718132418259,184.65822746017275,False,0.1
1100.7951238013839,164.18087661311824,181,-215,1102.5161067492745,162.06416362464356,False,0.1
1118.458022061437,143.21074492218565,176,-209,1120.1521909892188,140.74866891204627,True,0.1
1135.6559654088362,122.79262715360868,171,204,1135.0962788907996,123.92545822122472,True,0.1
1152.3889538435812,142.65873099983003,167,198,1154.7491753206214,141.55802636858436,True,0.1
1168.6569873656724,161.97282092369576,162,193,1168.2810891352597,163.71155300302343,False,0.1
1184.4600659751095,180.73489692520587,158,187,1183.9524404279741,180.74874492318395,False,0.1
1199.7981896718927,198.94495900436038,153,182,1201.734909867631,200.71424651774726,False,0.1
1214.6713584560218,216.60300716115927,148,176,1216.1063212725333,216.33922766085104,False,0.1
1229.079572327497,233.70904139560253,144,171,1229.2307505541014,233.0028250600628,False,0.1
1243.0228312863183,250.26306170769016,139,165,1244.403789995921,248.89381890338433,False,0.1
1256.5011353324855,266.26506809742216,134,160,1260.7685653650644,262.0815416712501,False,0.1
1269.5144844659987,281.7150605647986,130,154,1271.186133976302,280.3038620220902,False,0.1
1282.062878686858,296.6130391098194,125,148,1284.592319987144,296.64885712206166,False,0.1
1294.1463179950633,310.9590037324846,120,143,1293.6000583513112,308.70544279922376,False,0.1
1305.7648023906147,324.7529544327941,116,137,1305.6535434197278,325.18230138192,False,0.1
1316.918331873512,337.99489121074805,111,132,1316.771742114839,338.04888784839477,False,0.1
1327.6069064437554,350.68481406634635,106,126,1326.281778726417,350.7500194050518,False,0.1
1337.8305261013447,362.8227229995891,102,121,1338.9865080906507,360.0274781607811,False,0.1
1347.5891908462802,374.4086180104762,97,115,1350.1298830245198,373.85440525033886,False,0.1
1356.8829006785616,385.44249909900765,92,110,1352.4719905018558,387.9688486427066,False,0.1
1365.711655598189,395.9243662651835,88,104,1366.9228804004222,393.7199837930159,False,0.1
1374.0754556051625,405.8542195090037,83,99,1377.2543150599718,406.79191619126976,False,0.1
1381.9743006994818,415.2320588304683,78,93,1380.6326178496092,415.87441064675954,False,0.1
1389.4081908811472,424.0578842295773,74,88,1390.315630531404,423.18221090098876,False,0.1
1396.3771261501586,432.3316957063307,69,82,1395.3873424993408,434.1238967493391,False,0.1
1402.881106506516,440.0534932607285,65,77,1404.4255905574548,443.5971569974619,False,0.1
1408.9201319502195,447.2232768927706,60,71,1409.5518769792768,445.7324056829583,False,0.1
1414.494202481269,453.84104660245714,55,66,1413.7822966377244,453.7046815780222,False,0.1
1419.6033180996644,459.906802389788,51,60,1420.0318685739549,460.1792006960676,False,0.1
1424.247478805406,465.4205442547633,46,55,1423.6392135724338,466.82269491943026,False,0.1
1428.4266845984935,470.382272197383,41,49,1429.1292068658931,471.0170407019634,False,0.1
1432.140935478927,474.79198621764704,37,44,1429.4969207776435,474.92395900865256,False,0.1
1435.3902314467066,478.64968631555547,32,38,1437.1005435397512,479.42444809554974,False,0.1
1438.1745725018322,481.9553724911083,27,33,1437.809214458345,480.04875443652645,False,0.1
1440.4939586443038,484.70904474430546,23,27,1442.4744840265535,484.70160162898173,False,0.1
1442.3483898741215,486.910703075147,18,22,1444.9713594062287,484.3538328709696,False,0.1
1443.737866191285,488.560347483633,13,16,1441.672362848437,487.04124570503063,False,0.1
1444.6623875957948,489.65797796976335,9,10,1445.117807771796,487.71563158997867,False,0.1
1445.1219540876505,490.2035945335381,4,5,1446.265838208623,490.37177223298244,False,0.1
1445.1219540876505,490.2035945335381,0,0,1445.7205141625604,488.89633214290103,False,0.1
