POS_X,POS_Y,VEL_X,VEL_Y,SENSOR_X,SENSOR_Y,NEAR_BANK,TS
915.3697168060156,487.01306081244144,-446,-529,921.1584725189329,478.4767210634727,False,0.1
871.2043885246852,434.5781355472385,-441,-524,875.5014808848124,441.0068498791889,False,0.1
827.5040151560088,382.69522420439114,-437,-518,827.196793125351,390.1829381909724,False,0.1
784.2685966999863,331.3643267838994,-432,-513,786.7426171936156,327.84285967060106,False,0.1
741.4981331566179,280.5854432857633,-427,-507,746.1378885391903,284.27564507614767,False,0.1
699.1926245259034,230.3585737099828,-423,-502,707.7336067572969,226.33554808087285,False,0.1
657.3520708078429,180.68371805655795,-418,-496,663.5407146719166,171.04905914737148,False,0.1
615.9764720024364,131.56087632548872,-413,-491,620.4832978813239,131.60924461219,True,0.1
575.0658281096839,82.9900485167751,-409,485,580.8961091932566,73.216596504662,True,0.1
534.6201391295854,131.0088624031331,-404,480,535.6903786743052,131.69694933760587,True,0.1
494.63940506214084,178.47566236713547,-399,474,494.7519471347757,180.56116011034769,False,0.1
455.1236259073503,225.39044840878222,-395,469,457.7707248679332,240.5919611887104,False,0.1
416.0728016652138,271.75322052807337,-390,463,419.2398552090664,273.0076554305477,False,0.1
377.48693233573124,317.5639787250089,-385,458,378.10458267309133,317.35777098324587,False,0.1
339.3660179189027,362.8227229995888,-381,452,340.9865459215261,362.9613362254896,False,0.1
301.7100584147281,407.52945335181306,-376,447,304.538100882257,402.57795390736294,False,0.1
264.5190538232075,451.6841697816817,-371,441,262.9382639160029,454.1348686529303,False,0.1
227.7930041443409,495.2868722891947,-367,436,231.48135323238475,496.5628246214869,False,0.1
191.53190937812826,538.3375608743521,-362,430,198.24946915117476,537.8598876051379,False,0.1
155.73576952456963,580.8362355371539,-357,424,162.6924616033266,570.5188872960912,False,0.1
120.40458458366498,622.7828962776001,353,419,120.84163185831223,629.4583942541144,True,0.1
155.27081461191565,664.1775430956907,348,413,154.10845740078815,662.9406492830528,False,0.1
189.67208972751234,705.0201759914256,344,408,197.88300627936954,697.4825189580766,False,0.1
223.60840993045503,745.3107949648049,339,402,221.0852262326779,745.6454277491149,False,0.1
257.0797752207437,785.0494000158286,334,397,252.94511640270076,790.2862607892628,False,0.1
290.08618559837845,824.2359911444967,330,391,287.89824215170205,823.1982401379804,False,0.1
322.6276410633592,862.8705683508091,325,386,320.83022446018026,869.5400136828698,False,0.1
354.7041416156859,900.9531316347659,320,380,351.19732901804934,902.7298469653391,False,0.1
386.3156872553586,938.4836809963671,316,375,389.76331726504145,941.7527130166067,True,0.1
417.4622779823774,975.4622164356126,311,-369,424.09233945960705,976.1325673017545,True,0.1
448.14391379674214,939.0356949187227,306,-364,447.8562511315841,941.6205974435966,True,0.1
478.3605946984529,903.1611873241884,302,-358,478.41357950085825,906.2952437749599,False,0.1
508.11232068750974,867.8386936520097,297,-353,514.7342299679946,865.0309958933781,False,0.1
537.3990917639126,833.0682139021867,292,-347,539.578178570433,826.690487497438,False,0.1
566.2209079276614,798.8497480747192,288,-342,565.69706726006,787.3926545664546,False,0.1
594.5777691787563,765.1832961696073,283,-336,602.0082984274012,756.3951708733529,False,0.1
622.4696755171972,732.068858186851,278,-331,634.9738446314652,728.187635409626,False,0.1
649.8966269429841,699.5064341264504,274,-325,644.5764951280756,698.7307869200341,False,0.1
676.8586234561169,667.4960239884053,269,-320,673.2692483452386,673.1249600211478,False,0.1
703.3556650565957,636.037627772716,264,-314,700.214615114656,636.0121158149907,False,0.1
729.3877517444206,605.1312454793822,260,-309,722.177019046879,598.5134516068181,False,0.1
754.9548835195915,574.776877108404,255,-303,754.934549490537,571.9979652436789,False,0.1
780.0570603821084,544.9745226597815,251,-298,769.301183526938,536.5276891309061,False,0.1
804.6942823319713,515.7241821335147,246,-292,805.5651691024523,508.49524406125823,False,0.1
828.8665493691802,487.0258555296034,241,-286,834.0284876713782,487.86325503784116,False,0.1
852.5738614937352,458.8795428480478,237,-281,858.0711211133113,454.81097667753494,False,0.1
875.8162187056362,431.2852440888477,232,-275,873.9658602670576,432.5527187561052,False,0.1
898.5936210048832,404.2429592520033,227,-270,897.6225302873235,419.8248590670697,False,0.1
920.9060683914762,377.7526883375145,223,-264,917.5120050402296,376.4148887225106,False,0.1
942.7535608654152,351.8144313453813,218,-259,939.2547040685225,352.169286324532,False,0.1
964.1360984267003,326.42818827560376,213,-253,960.49383968521,326.39332072772174,False,0.1
985.0536810753314,301.59395912818184,209,-248,989.6075277298397,300.0018656121903,False,0.1
1005.5063088113084,277.31174390311554,204,-242,1006.1273540668985,267.8447637906463,False,0.1
1025.4939816346314,253.58154260040484,199,-237,1025.8154425377504,254.0937613475569,False,0.1
1045.0166995453005,230.40335522004978,195,-231,1049.0547996497955,227.83413040442775,False,0.1
1064.0744625433156,207.7771817620503,190,-226,1065.185553157967,211.64409540811943,False,0.1
1082.6672706286768,185.70302222640646,185,-220,1086.7817464836942,184.32155218820245,False,0.1
1100.7951238013839,164.18087661311824,181,-215,1102.1032865374345,165.8296769475292,False,0.1
1118.458022061437,143.21074492218565,176,-209,1120.1721503658175,138.24226960464523,True,0.1
1135.6559654088362,122.79262715360868,171,204,1126.692836415544,123.25645117420024,True,0.1
1152.3889538435812,142.65873099983003,167,198,1155.8838171896537,139.63337592641028,True,0.1
