POS_X,POS_Y,VEL_X,VEL_Y,SENSOR_X,SENSOR_Y,NEAR_BANK,TS
929.284197640437,503.5329145313915,-460,-547,927.0385353685858,480.31561239991026,False,0.06666666666666667
898.7750419087203,467.31116858382995,-457,-543,869.3889675619812,471.9838750298498,False,0.06666666666666667
868.4725328048497,431.33476215731537,-454,-539,846.2586429284964,428.74768445791824,False,0.06666666666666667
838.3766703288254,395.6036952518477,-451,-535,828.4299632284414,379.75701812571936,False,0.06666666666666667
808.4874544806473,360.11796786742696,-448,-532,767.2527174917225,334.40510155884715,False,0.06666666666666667
778.8048852603155,324.8775800040532,-445,-528,730.9279887835753,310.1714008750205,False,0.06666666666666667
749.3289626678298,289.8825316617264,-442,-524,721.0076394507727,220.53853559639566,False,0.06666666666666667
720.0596867031904,255.13282284044647,-439,-521,738.005991906951,296.82852766234384,False,0.06666666666666667
690.9970573663973,220.6284535402135,-435,-517,621.3403788910457,186.5560023783506,False,0.06666666666666667
662.1410746574503,186.36942376102752,-432,-513,675.695365074081,222.04143169919638,True,0.06666666666666667
633.4917385763496,152.35573350288846,-429,-510,657.7499628052054,151.08897444511388,True,0.06666666666666667
605.0490491230951,118.58738276579635,-426,506,639.9436196576177,76.96780220957348,True,0.06666666666666667
576.8130062976867,152.11039398184153,-423,502,572.4289177202564,150.97612042851836,True,0.06666666666666667
548.7836101001245,185.38806567683974,-420,499,521.4607887860838,218.71578382848344,True,0.06666666666666667
520.9608605304086,218.42039785079103,-417,495,503.60619229189183,242.21910963856055,False,0.06666666666666667
493.3447575885389,251.20739050369536,-414,491,499.0354637270105,283.20513209910433,False,0.06666666666666667
465.93530127451544,283.74904363555277,-411,488,463.45994117143056,296.208520893187,False,0.06666666666666667
438.7324915883382,316.0453572463632,-408,484,410.8691360119177,305.3309394820775,False,0.06666666666666667
411.73632853000714,348.0963313361267,-404,480,397.5949423134679,334.56878219919514,False,0.06666666666666667
384.94681209952233,379.9019659048432,-401,477,377.68217722694123,411.8136041483597,False,0.06666666666666667
358.36394229688375,411.46226095251285,-398,473,308.085872136103,405.4838400576489,False,0.06666666666666667
331.9877191220914,442.7772164791355,-395,469,326.0818894831775,478.53075623379164,False,0.06666666666666667
305.81814257514526,473.84683248471123,-392,466,300.4663375365327,484.8068434426562,False,0.06666666666666667
279.8552126560453,504.67110896924,-389,462,307.7378351520721,492.60607001509175,False,0.06666666666666667
254.0989293647916,535.2500459327218,-386,458,229.21947764265016,532.6867236858823,False,0.06666666666666667
228.54929270138408,565.5836433751567,-383,455,186.340497107805,587.9696613056589,False,0.06666666666666667
203.2063026658228,595.6719012965447,-380,451,170.7270382475205,558.8168627417182,True,0.06666666666666667
178.06995925810773,625.5148196968856,-377,447,184.0983901096424,600.4585574437493,True,0.06666666666666667
153.1402624782389,655.1123985761797,-373,443,147.39756450196697,659.8171872227724,True,0.06666666666666667
128.41721232621626,684.4646379344267,370,440,160.8535114158487,679.9935410763625,True,0.06666666666666667
152.93361585039267,713.5715377716269,367,436,190.1703821665149,718.404829053729,True,0.06666666666666667
177.24337274672286,742.4330980877802,364,432,143.9484300130018,762.7195265329107,True,0.06666666666666667
201.34648301520684,771.0493188828865,361,429,233.1875814261626,762.8436190925948,True,0.06666666666666667
225.2429466558446,799.4202001569458,358,425,218.5336223353754,762.046894996947,False,0.06666666666666667
248.93276366863614,827.5457419099582,355,421,220.32515870754662,839.0475359622907,False,0.06666666666666667
272.41593405358145,855.4259441419237,352,418,261.3620539295637,844.6716241163558,False,0.06666666666666667
295.69245781068054,883.0608068528421,349,414,313.6483054469847,905.453103894266,False,0.06666666666666667
318.7623349399334,910.4503300427136,346,410,332.25661664004485,929.7055087555993,False,0.06666666666666667
341.6255654413401,937.5945137115383,342,407,359.7798549486542,931.9797552958777,False,0.06666666666666667
364.28214931490055,964.493357859316,339,403,361.2371400521142,959.8729406993616,False,0.06666666666666667
386.7320865606148,991.1468624860468,336,399,386.4985088948306,969.4530004648526,False,0.06666666666666667
408.9753771784828,1017.5550275917305,333,396,415.68750726498433,1038.259240257957,True,0.06666666666666667
431.0120211685046,1043.7178531763675,330,392,477.33966610492394,1007.2861131921958,True,0.06666666666666667
452.84201853068015,1069.6353392399574,327,-388,501.8928459083398,1053.0407671597231,True,0.06666666666666667
474.4653692650095,1043.9631926974143,324,-385,482.44847553023743,1067.936205686024,True,0.06666666666666667
495.88207337149265,1018.5363856759184,321,-381,492.89322287851996,984.2011738655086,True,0.06666666666666667
517.0921308501296,993.3549181754693,318,-377,514.2063849887891,975.8342097797249,False,0.06666666666666667
538.0955417009203,968.4187901960671,315,-374,554.9370396965057,935.8504093263831,False,0.06666666666666667
558.8923059238648,943.7280017377119,311,-370,564.0541025164722,923.3601205911465,False,0.06666666666666667
579.4824235189631,919.2825528004037,308,-366,591.0973025493732,938.6619429182161,False,0.06666666666666667
599.8658944862151,895.0824433841424,305,-363,607.1112160714177,909.2245556466295,False,0.06666666666666667
620.0427188256209,871.127673488928,302,-359,668.652404075626,854.2121253320945,False,0.06666666666666667
640.0128965371805,847.4182431147606,299,-355,658.5116879779686,855.7152911272904,False,0.06666666666666667
659.7764276208939,823.95415226164,296,-351,676.2701567098597,822.4737270679219,False,0.06666666666666667
679.3333120767611,800.7354009295665,293,-348,670.4866983552004,810.3542872874402,False,0.06666666666666667
698.6835499047821,777.7619891185399,290,-344,709.7947077946988,752.8655584828588,False,0.06666666666666667
717.8271411049569,755.0339168285602,287,-340,706.1772428954185,740.5552118176172,False,0.06666666666666667
736.7640856772855,732.5511840596275,284,-337,719.7457829146258,699.052269636008,False,0.06666666666666667
755.4943836217678,710.3137908117418,280,-333,769.7081005043136,716.7359525020962,False,0.06666666666666667
774.018034938404,688.3217370849029,277,-329,793.6694031919124,728.1192282785772,False,0.06666666666666667
792.3350396271939,666.575022879111,274,-326,806.4314213728418,682.4884100939129,False,0.06666666666666667
810.4453976881375,645.073648194366,271,-322,784.7902770643752,632.9308866820986,False,0.06666666666666667
828.349109121235,623.817613030668,268,-318,794.4846783415129,599.4781696022561,False,0.06666666666666667
846.0461739264862,602.8069173880169,265,-315,846.3301936091507,640.6050634189817,False,0.06666666666666667
863.5365921038912,582.0415612664128,262,-311,879.6081720817705,549.0819113331156,False,0.06666666666666667
880.82036365345,561.5215446658557,259,-307,919.4939566418687,574.8867549399256,False,0.06666666666666667
897.8974885751627,541.2468675863454,256,-304,919.3114681342385,551.5948386499465,False,0.06666666666666667
914.7679668690291,521.217530027882,253,-300,938.9350963785188,535.8312300884172,False,0.06666666666666667
931.4317985350493,501.43353199046567,249,-296,885.9520199961846,525.3483001938599,False,0.06666666666666667
947.8889835732233,481.89487347409624,246,-293,984.0887406305526,466.86501182573744,False,0.06666666666666667
964.139521983551,462.6015544787738,243,-289,978.8594361358618,442.61656176906666,False,0.06666666666666667
980.1834137660326,443.55357500449827,240,-285,999.4518101498976,382.8421225432335,False,0.06666666666666667
996.0206589206679,424.75093505126966,237,-282,971.1678288484694,437.74447262252687,False,0.06666666666666667
1011.6512574474569,406.193634619088,234,-278,1032.957518018324,377.52752506525906,False,0.06666666666666667
1027.0752093463998,387.8816737079533,231,-274,995.669458727979,403.24412642733034,False,0.06666666666666667
1042.2925146174964,369.81505231786554,228,-270,998.2361797171266,391.24876121337127,False,0.06666666666666667
1057.303173260747,351.9937704488247,225,-267,1007.5895351947216,382.8680583821615,False,0.06666666666666667
1072.107185276151,334.41782810083083,222,-263,1073.8259630814794,291.17616285925703,False,0.06666666666666667
1086.7045506637091,317.08722527388386,218,-259,1114.0506403907823,316.49154927642087,False,0.06666666666666667
1101.0952694234209,300.00196196798385,215,-256,1101.1001568119136,262.81764157349886,False,0.06666666666666667
1115.2793415552865,283.1620381831308,212,-252,1120.5433900592327,279.94197446670364,False,0.06666666666666667
1129.2567670593057,266.56745391932463,209,-248,1127.8353034474655,277.70468611055963,False,0.06666666666666667
1143.0275459354789,250.21820917656544,206,-245,1128.757453324639,244.47785971775247,False,0.06666666666666667
1156.591678183806,234.1143039548532,203,-241,1115.8206446130969,289.6174797775763,False,0.06666666666666667
1169.9491638042866,218.2557382541879,200,-237,1164.5009999851316,218.7032532461153,False,0.06666666666666667
1183.1000027969212,202.64251207456954,197,-234,1185.8105220572306,180.52926255022768,True,0.06666666666666667
1196.0441951617095,187.27462541599812,194,-230,1227.230466422703,151.6175106651544,True,0.06666666666666667
1208.7817408986516,172.15207827847365,191,-226,1216.2204157590627,176.748647812033,True,0.06666666666666667
1221.3126400077474,157.27487066199612,187,-223,1260.526072604368,160.1573780073146,True,0.06666666666666667
1233.636892488997,142.6430025665655,184,219,1217.0811712202126,145.8667311370449,True,0.06666666666666667
1245.7544983424004,157.02953114094916,181,215,1256.6792801320144,118.79092021774301,True,0.06666666666666667
1257.6654575679577,171.17072019428588,178,212,1270.350257961397,171.01076665544605,True,0.06666666666666667
1269.3697701656686,185.06656972657564,175,208,1234.5401296715033,142.47897223416498,True,0.06666666666666667
1280.8674361355334,198.71707973781847,172,204,1322.4834862506277,207.5769582067897,True,0.06666666666666667
1292.158455477552,212.12225022801437,169,201,1282.412336665025,227.57579559640953,False,0.06666666666666667
1303.2428281917244,225.2820811971633,166,197,1281.9588777295019,234.6875476578982,False,0.06666666666666667
1314.1205542780506,238.19657264526532,163,193,1307.5506835207689,205.74322803899747,False,0.06666666666666667
1324.7916337365305,250.86572457232037,160,190,1351.6093505065855,244.5821708520682,False,0.06666666666666667
1335.2560665671642,263.2895369783285,156,186,1335.8255474864525,261.391834069943,False,0.06666666666666667
1345.5138527699517,275.4680098632897,153,182,1355.7099459070141,286.35160396776155,False,0.06666666666666667
1355.564992344893,287.40114322720393,150,178,1322.883059404312,308.98442038428493,False,0.06666666666666667
1365.409485291988,299.0889370700712,147,175,1398.392780168519,292.726879968053,False,0.06666666666666667
1375.0473316112368,310.5313913918916,144,171,1394.386290124092,322.69715341017803,False,0.06666666666666667
1384.4785313026393,321.728506192665,141,167,1342.359136185481,327.115693463951,False,0.06666666666666667
1393.7030843661958,332.68028147239147,138,164,1383.4791849939031,331.0156456341667,False,0.06666666666666667
1402.720990801906,343.38671723107103,135,160,1471.17799141675,363.2654758305824,False,0.06666666666666667
1411.53225060977,353.84781346870363,132,156,1437.4088133628754,347.32980268664573,False,0.06666666666666667
1420.1368637897879,364.0635701852893,129,153,1439.7944014488003,350.27190394278773,False,0.06666666666666667
1428.5348303419594,374.03398738082797,125,149,1414.2046368413419,358.0969299420177,False,0.06666666666666667
1436.7261502662848,383.75906505531975,122,145,1424.879659508468,363.7392551948156,False,0.06666666666666667
1444.7108235627638,393.2388032087646,119,142,1398.0591162517899,437.97581262964337,False,0.06666666666666667
1452.4888502313968,402.47320184116245,116,138,1490.328678579122,373.62104057647656,False,0.06666666666666667
1460.0602302721834,411.4622609525134,113,134,1460.5551473614607,398.5300830767528,False,0.06666666666666667
1467.4249636851239,420.20598054281743,110,131,1509.3692926219817,440.4916716779471,False,0.06666666666666667
1474.583050470218,428.7043606120745,107,127,1439.5334755484696,434.85900569646986,False,0.06666666666666667
1481.534490627466,436.9574011602846,104,123,1498.8785029253079,438.4624745920644,False,0.06666666666666667
1488.2792841568678,444.96510218744777,101,120,1417.37470506455,496.64936799461503,False,0.06666666666666667
1494.8174310584234,452.727463693564,98,116,1473.1543547375668,483.77918632647226,False,0.06666666666666667
1501.1489313321329,460.2444856786333,94,112,1465.8722479263033,489.56838482133276,False,0.06666666666666667
1507.273784977996,467.51616814265566,91,109,1503.7258330567256,485.85142428447034,False,0.06666666666666667
1513.191991996013,474.5425110856311,88,105,1534.4863674179103,494.7421817465018,False,0.06666666666666667
1518.9035523861837,481.32351450755954,85,101,1554.1451962688413,495.75988783812215,False,0.06666666666666667
1524.4084661485083,487.8591784084411,82,98,1473.8321568316687,549.0346260655976,False,0.06666666666666667
1529.7067332829865,494.1495027882757,79,94,1514.2641646644886,467.29968357753893,False,0.06666666666666667
1534.7983537896187,500.19448764706334,76,90,1530.3037122584706,540.7296975542897,False,0.06666666666666667
1539.6833276684044,505.994132984804,73,86,1561.0953350360576,514.4269259010848,False,0.06666666666666667
1544.3616549193441,511.5484388014978,70,83,1588.7796880189649,538.5527775079249,False,0.06666666666666667
1548.8333355424375,516.8574050971447,67,79,1538.5022124109157,515.4460743985381,False,0.06666666666666667
1553.0983695376847,521.9210318717446,63,75,1539.9455600007227,482.35894474476186,False,0.06666666666666667
1557.1567569050858,526.7393191252976,60,72,1593.9772597290325,554.0376788749522,False,0.06666666666666667
1561.0084976446406,531.3122668578036,57,68,1562.9029728559167,519.9180633988601,False,0.06666666666666667
1564.6535917563492,535.6398750692626,54,64,1573.5774827885907,490.80965875530956,False,0.06666666666666667
1568.0920392402115,539.7221437596747,51,61,1568.403679254476,546.061892865625,False,0.06666666666666667
